Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2016-11-01,19.131032943725586,,22.998605728149414,16.416057586669922,48.01548767089844,21.246355056762695,40.44288635253906,21.675731658935547,17.833938598632812,56.892757415771484,35.07911682128906
2016-11-02,19.02813148498535,,22.74392318725586,16.307504653930664,47.83770751953125,21.110763549804688,40.34287643432617,21.339946746826172,17.60977554321289,56.59554672241211,34.866519927978516
2016-11-03,19.032245635986328,,22.83440399169922,16.32421112060547,47.761531829833984,20.907386779785156,40.0659294128418,21.2470703125,17.675920486450195,56.06058120727539,34.77604293823242
2016-11-04,19.098098754882812,,22.710399627685547,16.274105072021484,47.803863525390625,20.871234893798828,39.70435333251953,21.389963150024414,17.620800018310547,56.45119094848633,34.70819854736328
2016-11-07,19.390331268310547,,23.19966697692871,16.683256149291992,48.98054122924805,21.32318878173828,40.37364196777344,21.782888412475586,17.929489135742188,57.89474105834961,35.50883865356445
2016-11-08,19.452072143554688,,23.229825973510742,16.69161033630371,49.276817321777344,21.427139282226562,40.54290771484375,21.91863441467285,18.06913185119629,58.056095123291016,35.65359115600586
2016-11-09,19.86366844177246,,23.60850715637207,17.401355743408203,50.512760162353516,21.400020599365234,39.98898696899414,21.42568588256836,17.40398597717285,60.10251998901367,35.725975036621094
2016-11-10,20.09416389465332,,23.70903778076172,18.0443058013916,51.58786392211914,21.056537628173828,38.91965103149414,21.104188919067383,16.985048294067383,60.764862060546875,35.857147216796875
2016-11-11,19.81839942932129,,23.276750564575195,18.094404220581055,51.68097686767578,21.119810104370117,38.88118362426758,21.12561798095703,16.915237426757812,59.856266021728516,36.060699462890625
2016-11-14,19.86366844177246,,23.407440185546875,18.536949157714844,51.90108108520508,20.798921585083008,38.81194305419922,21.53998565673828,16.904211044311523,59.6694450378418,36.06522750854492
2016-11-15,19.94598960876465,,24.06760597229004,18.52025032043457,52.09578323364258,21.09268569946289,39.0504264831543,21.397106170654297,17.176149368286133,59.83927917480469,36.2054443359375
2016-11-16,19.908946990966797,,23.90005111694336,18.253053665161133,51.79949951171875,21.287029266357422,39.058128356933594,21.3828182220459,17.058555603027344,59.58451843261719,36.40448760986328
2016-11-17,19.917179107666016,,23.73920249938965,18.503549575805664,51.909542083740234,21.422616958618164,38.9888916015625,21.182771682739258,17.062227249145508,59.82229995727539,36.8432502746582
2016-11-18,19.88837242126465,,23.836380004882812,18.503549575805664,51.892608642578125,21.4045352935791,38.85040283203125,21.225645065307617,17.01078224182129,59.1854362487793,36.73017501831055
2016-11-21,20.122974395751953,,24.4027099609375,18.57034683227539,52.17197799682617,21.621484756469727,39.11197280883789,21.168485641479492,17.190845489501953,59.39773178100586,36.96992874145508
2016-11-22,20.2464599609375,,24.389307022094727,18.57870864868164,52.409000396728516,21.689268112182617,39.31200408935547,21.532846450805664,17.256990432739258,58.54008865356445,37.4086799621582
2016-11-23,20.337007522583008,,24.489845275878906,18.6872501373291,52.798404693603516,21.6033992767334,39.096595764160156,21.3828182220459,17.08428192138672,58.76936721801758,37.44486618041992
2016-11-25,20.39874839782715,,24.369199752807617,18.71230125427246,53.08622360229492,21.693788528442383,39.40431213378906,21.475690841674805,17.330488204956055,58.998626708984375,37.53535079956055
2016-11-28,20.316423416137695,,24.030744552612305,18.495201110839844,52.72221755981445,21.711868286132812,39.48893737792969,21.554277420043945,17.664897918701172,58.55705642700195,37.236793518066406
2016-11-29,20.337007522583008,,23.735849380493164,18.545297622680664,52.76455307006836,21.725421905517578,39.54280090332031,21.704309463500977,17.738399505615234,58.93919372558594,37.336307525634766
2016-11-30,20.555156707763672,,24.942245483398438,18.79579734802246,52.832252502441406,21.467809677124023,38.91196060180664,21.439966201782227,17.179821014404297,58.37875747680664,37.02418899536133
2016-12-01,20.56338882446289,,25.0025691986084,19.12143898010254,53.17935562133789,21.024892807006836,38.65808868408203,21.111331939697266,17.04384994506836,57.95417785644531,37.04228210449219
2016-12-02,20.571619033813477,,25.076284408569336,18.912696838378906,53.1708984375,21.10173225402832,38.90426254272461,21.311370849609375,17.198196411132812,58.09003829956055,36.83872985839844
