Date,GLD,SPY,TLT,VEA,VNQ,VWO
2023-06-02,181.0500030517578,410.7318115234375,89.76854705810547,41.49884796142578,71.96570587158203,36.65050506591797
2023-06-05,182.13999938964844,409.94482421875,89.60132598876953,41.23716354370117,71.46521759033203,36.61417007446289
2023-06-06,182.33999633789062,410.83740234375,90.12940979003906,41.59809875488281,72.15010070800781,36.895751953125
2023-06-07,180.14999389648438,409.4167785644531,88.79158020019531,41.20106506347656,73.47598266601562,36.814002990722656
2023-06-08,182.52999877929688,411.8931884765625,89.83016204833984,41.62516784667969,73.01939392089844,37.013824462890625
2023-06-09,182.0399932861328,412.6322937011719,89.70692443847656,41.60712814331055,72.59791564941406,37.113746643066406
2023-06-12,181.8800048828125,416.37567138671875,89.97099304199219,41.79661560058594,72.615478515625,37.20457077026367
2023-06-13,180.5399932861328,419.1207580566406,89.08202362060547,42.20267105102539,73.08084869384766,37.51340103149414
2023-06-14,180.63999938964844,419.6198425292969,89.79496765136719,42.310951232910156,73.3530502319336,37.86764144897461
2023-06-15,181.91000366210938,424.822265625,90.65752410888672,42.707984924316406,73.73939514160156,38.2309684753418
2023-06-16,181.6300048828125,423.3751525878906,90.3054428100586,42.5816535949707,73.68670654296875,38.094730377197266
2023-06-20,179.75,421.17852783203125,90.93038940429688,42.009742736816406,72.81742858886719,37.416175842285156
2023-06-21,179.49000549316406,419.0205993652344,91.15042877197266,42.07350158691406,72.37838745117188,37.352237701416016
2023-06-22,177.7100067138672,420.5331115722656,90.0501708984375,41.81849670410156,71.34227752685547,37.187862396240234
2023-06-23,178.1999969482422,417.35394287109375,90.94799041748047,41.14460372924805,70.35885620117188,36.66730499267578
2023-06-26,178.50999450683594,415.64874267578125,91.0447769165039,41.2720947265625,71.98328399658203,36.7860221862793
2023-06-27,177.69000244140625,420.2055969238281,90.80713653564453,41.60904312133789,72.8701171875,37.1330680847168
2023-06-28,177.27999877929688,420.41748046875,91.19442749023438,41.618160247802734,72.97547912597656,36.98694610595703
2023-06-29,177.08999633789062,422.0746154785156,89.54850006103516,41.56351089477539,73.7906494140625,36.831687927246094
2023-06-30,178.27000427246094,427.0553283691406,90.60470581054688,42.05527877807617,74.19910430908203,37.151329040527344
2023-07-03,178.47000122070312,427.5466613769531,90.091064453125,42.128135681152344,74.92724609375,37.516624450683594
2023-07-05,177.83999633789062,426.9108581542969,89.2350082397461,41.672794342041016,75.09595489501953,37.333988189697266
2023-07-06,177.30999755859375,423.5678405761719,87.9729232788086,40.935142517089844,74.51876831054688,36.621639251708984
2023-07-07,178.63999938964844,422.49847412109375,87.44342803955078,41.28120040893555,74.35008239746094,37.06000518798828
2023-07-10,178.77999877929688,423.5678405761719,87.55812072753906,41.3904914855957,74.66973876953125,37.06913757324219
2023-07-11,179.4499969482422,426.2653503417969,88.00823211669922,41.79118347167969,75.73529815673828,37.397911071777344
2023-07-12,181.8800048828125,429.6950378417969,88.98788452148438,42.59259033203125,76.1437759399414,38.11024475097656
2023-07-13,182.00999450683594,433.1054992675781,89.92338562011719,43.2482795715332,76.63216400146484,38.53034591674805
2023-07-14,181.42999267578125,432.8357238769531,89.39385986328125,42.98418045043945,76.48119354248047,38.29290008544922
2023-07-17,181.55999755859375,434.338623046875,89.43798828125,42.96596145629883,75.98394012451172,38.338565826416016
2023-07-18,183.63999938964844,437.5660095214844,89.84392547607422,43.275596618652344,75.56658935546875,38.06458282470703
2023-07-19,183.6699981689453,438.5390625,90.85888671875,43.2664909362793,76.4190444946289,38.009788513183594
2023-07-20,182.74000549316406,435.6295471191406,89.75569152832031,43.011497497558594,76.17041015625,37.772342681884766
2023-07-21,182.17999267578125,435.6295471191406,89.78215789794922,43.06613540649414,76.52558898925781,37.75407791137695
2023-07-24,181.39999389648438,437.57562255859375,89.45561218261719,43.02061080932617,77.15605926513672,38.256370544433594
2023-07-25,182.41000366210938,438.7702941894531,89.2879409790039,43.148101806640625,76.60551452636719,38.54861068725586
2023-07-26,183.3000030517578,438.8376770019531,89.37619018554688,43.20273971557617,76.95183563232422,38.78606033325195
2023-07-27,180.4199981689453,435.92822265625,87.63758850097656,43.02061080932617,75.28242492675781,38.35683059692383
2023-07-28,181.86000061035156,440.1961364746094,88.08766174316406,43.37576675415039,75.22026824951172,39.28835678100586
2023-07-31,182.35000610351562,441.0342712402344,88.29948425292969,43.37576675415039,75.70866394042969,39.33401870727539
2023-08-01,180.4600067138672,439.7721252441406,86.8525619506836,42.893104553222656,75.58435821533203,38.78606033325195
2023-08-02,179.60000610351562,433.6546325683594,85.92327880859375,42.06439208984375,75.14924621582031,37.94586181640625
2023-08-03,179.5399932861328,432.41180419921875,83.94091796875,41.936893463134766,74.33231353759766,38.11024475097656
2023-08-04,180.19000244140625,430.4561767578125,85.42770385742188,42.05527877807617,73.72847747802734,38.15591049194336
