Date,BTC-USD,QQQ
2015-10-02,237.29299926757812,96.21757507324219
2015-10-03,238.72999572753906,
2015-10-04,238.25900268554688,
2015-10-05,240.38299560546875,97.59591674804688
2015-10-06,246.06300354003906,97.13341522216797
2015-10-07,242.968994140625,97.71617889404297
2015-10-08,242.3040008544922,98.1047592163086
2015-10-09,243.93099975585938,98.54878234863281
2015-10-10,244.9409942626953,
2015-10-11,247.0500030517578,
2015-10-12,245.30799865722656,98.78927612304688
2015-10-13,249.50799560546875,98.15097045898438
2015-10-14,251.98899841308594,97.99370574951172
2015-10-15,254.32000732421875,99.60334014892578
2015-10-16,262.8689880371094,100.01966094970703
2015-10-17,270.6400146484375,
2015-10-18,261.64300537109375,
2015-10-19,263.43701171875,100.59317779541016
2015-10-20,269.4630126953125,100.07514190673828
2015-10-21,266.2720031738281,99.464599609375
2015-10-22,274.02301025390625,101.49054718017578
2015-10-23,276.4960021972656,104.33052825927734
2015-10-24,281.65399169921875,
2015-10-25,283.67999267578125,
2015-10-26,285.29998779296875,104.3952865600586
2015-10-27,293.7879943847656,104.60803985595703
2015-10-28,304.6180114746094,105.47763061523438
2015-10-29,313.8550109863281,105.31111907958984
2015-10-30,328.0150146484375,104.83931732177734
2015-10-31,314.1659851074219,
2015-11-01,325.4309997558594,
2015-11-02,361.1889953613281,106.02339935302734
2015-11-03,403.4169921875,106.39344787597656
2015-11-04,411.56298828125,106.40266418457031
2015-11-05,386.35400390625,106.1159439086914
2015-11-06,374.4700012207031,106.18994140625
2015-11-07,386.48199462890625,
2015-11-08,373.3680114746094,
2015-11-09,380.2569885253906,105.06132507324219
2015-11-10,336.8190002441406,104.79304504394531
2015-11-11,311.0840148925781,104.6635513305664
2015-11-12,338.1520080566406,103.64598846435547
2015-11-13,336.75299072265625,101.61076354980469
2015-11-14,332.906005859375,
2015-11-15,320.1659851074219,
2015-11-16,330.7510070800781,103.07242584228516
2015-11-17,335.093994140625,103.13716888427734
2015-11-18,334.5899963378906,105.11682891845703
2015-11-19,326.14898681640625,105.19083404541016
2015-11-20,322.0220031738281,105.90315246582031
2015-11-21,326.927001953125,
2015-11-22,324.5360107421875,
2015-11-23,323.0459899902344,105.59790802001953
2015-11-24,320.0459899902344,105.50540161132812
2015-11-25,328.20599365234375,105.59790802001953
2015-11-26,352.6839904785156,
2015-11-27,358.0419921875,105.74589538574219
2015-11-28,357.3810119628906,
2015-11-29,371.29400634765625,
2015-11-30,377.3210144042969,105.47763061523438
2015-12-01,362.4880065917969,106.53221130371094
2015-12-02,359.18701171875,105.87541198730469
2015-12-03,361.0459899902344,104.08074951171875
2015-12-04,363.1830139160156,106.51370239257812
2015-12-05,388.9490051269531,
2015-12-06,388.7829895019531,
2015-12-07,395.5360107421875,106.0326919555664
2015-12-08,415.56298828125,106.04190826416016
2015-12-09,417.56298828125,104.43228912353516
2015-12-10,415.47900390625,104.9040756225586
2015-12-11,451.93798828125,102.4896240234375
2015-12-12,434.99700927734375,
2015-12-13,433.7550048828125,
2015-12-14,444.1820068359375,103.26668548583984
2015-12-15,465.3210144042969,103.8957290649414
2015-12-16,454.9339904785156,105.44062805175781
2015-12-17,456.0780029296875,103.90499114990234
2015-12-18,463.6159973144531,101.91183471679688
2015-12-19,462.3219909667969,
2015-12-20,442.68499755859375,
2015-12-21,438.6390075683594,103.04388427734375
2015-12-22,436.5719909667969,103.72128295898438
2015-12-23,442.4010009765625,104.49141693115234
2015-12-24,454.9849853515625,104.47285461425781
2015-12-25,455.65301513671875,
2015-12-26,417.27398681640625,
2015-12-27,422.822998046875,
2015-12-28,422.27899169921875,104.41715240478516
2015-12-29,432.9830017089844,106.05958557128906
2015-12-30,426.6199951171875,105.10385131835938
2015-12-31,430.5669860839844,103.7955093383789
2016-01-01,434.3340148925781,
2016-01-02,433.43798828125,
2016-01-03,430.010986328125,
2016-01-04,433.09100341796875,101.60562896728516
2016-01-05,431.9599914550781,101.42933654785156
2016-01-06,429.1050109863281,100.45504760742188
2016-01-07,458.0480041503906,97.30945587158203
2016-01-08,453.2300109863281,96.51140594482422
2016-01-09,447.6109924316406,
2016-01-10,447.9909973144531,
2016-01-11,448.4280090332031,96.808349609375
2016-01-12,435.69000244140625,97.93111419677734
2016-01-13,432.3710021972656,94.55354309082031
2016-01-14,430.3059997558594,96.56708526611328
2016-01-15,364.33099365234375,93.56997680664062
2016-01-16,387.5360107421875,
2016-01-17,382.29901123046875,
2016-01-18,387.1679992675781,
2016-01-19,380.14898681640625,93.77410125732422
2016-01-20,420.2300109863281,93.48646545410156
2016-01-21,410.2619934082031,93.57923126220703
2016-01-22,382.49200439453125,96.28874969482422
2016-01-23,387.4909973144531,
2016-01-24,402.97100830078125,
2016-01-25,391.72601318359375,94.85975646972656
2016-01-26,392.15301513671875,95.71340942382812
2016-01-27,394.97198486328125,93.32872009277344
2016-01-28,380.28900146484375,94.64634704589844
2016-01-29,379.4739990234375,96.6227798461914
2016-01-30,378.2550048828125,
2016-01-31,368.7669982910156,
2016-02-01,373.0559997558594,96.88261413574219
2016-02-02,374.447998046875,94.78553771972656
2016-02-03,369.9490051269531,94.33087158203125
2016-02-04,389.593994140625,94.32157897949219
2016-02-05,386.54901123046875,91.04607391357422
2016-02-06,376.5220031738281,
2016-02-07,376.6199951171875,
2016-02-08,373.4469909667969,89.65419006347656
2016-02-09,376.02899169921875,89.3758316040039
2016-02-10,381.64898681640625,89.71918487548828
2016-02-11,379.65399169921875,89.58927917480469
2016-02-12,384.26300048828125,90.9532699584961
2016-02-13,391.8599853515625,
2016-02-14,407.2300109863281,
2016-02-15,400.18499755859375,
2016-02-16,407.4880065917969,93.00395965576172
2016-02-17,416.3219909667969,95.11030578613281
2016-02-18,422.37298583984375,94.0246353149414
2016-02-19,420.7850036621094,94.30301666259766
2016-02-20,437.16400146484375,
2016-02-21,438.7980041503906,
2016-02-22,437.74798583984375,95.83405303955078
2016-02-23,420.7359924316406,94.25664520263672
2016-02-24,424.9549865722656,95.15669250488281
2016-02-25,424.54400634765625,96.0938720703125
2016-02-26,432.1520080566406,95.97322845458984
2016-02-27,432.5190124511719,
2016-02-28,433.5039978027344,
2016-02-29,437.6969909667969,95.11030578613281
2016-03-01,435.12298583984375,98.16309356689453
2016-03-02,423.989013671875,98.20022583007812
2016-03-03,421.6510009765625,98.0146255493164
2016-03-04,410.9389953613281,98.05175018310547
2016-03-05,400.57000732421875,
2016-03-06,407.7070007324219,
2016-03-07,414.3210144042969,97.4486083984375
2016-03-08,413.97198486328125,96.641357421875
2016-03-09,414.8599853515625,97.26305389404297
2016-03-10,417.1310119628906,97.11458587646484
2016-03-11,421.69000244140625,98.81265258789062
2016-03-12,411.6239929199219,
2016-03-13,414.06500244140625,
2016-03-14,416.43798828125,98.97966766357422
2016-03-15,416.8299865722656,98.94253540039062
2016-03-16,417.010986328125,99.82406616210938
2016-03-17,420.6210021972656,99.76836395263672
2016-03-18,409.5480041503906,99.92475128173828
2016-03-19,410.4440002441406,
2016-03-20,413.7550048828125,
2016-03-21,413.3070068359375,100.31559753417969
2016-03-22,418.0889892578125,100.62272644042969
2016-03-23,418.0409851074219,99.79443359375
2016-03-24,416.3940124511719,99.82235717773438
2016-03-25,417.177001953125,
2016-03-26,417.94500732421875,
2016-03-27,426.7650146484375,
2016-03-28,424.2309875488281,99.6827621459961
2016-03-29,416.5159912109375,101.28347778320312
2016-03-30,414.8160095214844,101.77672576904297
2016-03-31,416.72900390625,101.62782287597656
2016-04-01,417.9599914550781,102.70741271972656
2016-04-02,420.87298583984375,
2016-04-03,420.90399169921875,
2016-04-04,421.4440002441406,102.31652069091797
2016-04-05,424.0299987792969,101.33003997802734
2016-04-06,423.4129943847656,102.9958724975586
2016-04-07,422.7449951171875,101.51615905761719
2016-04-08,420.3489990234375,101.44170379638672
2016-04-09,419.4110107421875,
2016-04-10,421.5639953613281,
2016-04-11,422.4830017089844,101.06942749023438
2016-04-12,425.19000244140625,101.91634368896484
2016-04-13,423.7340087890625,103.21924591064453
2016-04-14,424.2820129394531,103.22857666015625
2016-04-15,429.7130126953125,102.96797943115234
2016-04-16,430.5719909667969,
2016-04-17,427.39898681640625,
2016-04-18,428.59100341796875,103.51705932617188
2016-04-19,435.5090026855469,102.88423156738281
2016-04-20,441.3890075683594,102.96797943115234
2016-04-21,449.42498779296875,102.97727966308594
2016-04-22,445.73699951171875,101.42311096191406
2016-04-23,450.2820129394531,
2016-04-24,458.55499267578125,
2016-04-25,461.4259948730469,101.42311096191406
2016-04-26,466.0889892578125,100.92982482910156
2016-04-27,444.68701171875,100.12017822265625
2016-04-28,449.010986328125,98.91030883789062
2016-04-29,455.09698486328125,98.38916015625
2016-04-30,448.3179931640625,
2016-05-01,451.875,
2016-05-02,444.66900634765625,99.31980895996094
2016-05-03,450.3039855957031,98.39844512939453
2016-05-04,446.72198486328125,97.76559448242188
2016-05-05,447.97601318359375,97.7376937866211
2016-05-06,459.6029968261719,98.25884246826172
2016-05-07,458.5360107421875,
2016-05-08,458.5480041503906,
2016-05-09,460.4830017089844,98.53805541992188
2016-05-10,450.8949890136719,99.88748168945312
2016-05-11,452.7279968261719,98.98475646972656
2016-05-12,454.7659912109375,98.54734802246094
2016-05-13,455.6700134277344,98.18438720703125
2016-05-14,455.6709899902344,
2016-05-15,457.5679931640625,
2016-05-16,454.1629943847656,99.4128646850586
2016-05-17,453.7829895019531,98.165771484375
2016-05-18,454.6189880371094,98.5194091796875
2016-05-19,438.7149963378906,98.00757598876953
2016-05-20,442.6759948730469,99.0871353149414
2016-05-21,443.18798828125,
2016-05-22,439.322998046875,
2016-05-23,444.1549987792969,98.95684051513672
2016-05-24,445.9809875488281,100.93916320800781
2016-05-25,449.5989990234375,101.66507720947266
2016-05-26,453.3840026855469,101.96285247802734
2016-05-27,473.4639892578125,102.49333953857422
2016-05-28,530.0399780273438,
2016-05-29,526.2329711914062,
2016-05-30,533.864013671875,
2016-05-31,531.385986328125,102.68879699707031
2016-06-01,536.9199829101562,102.69806671142578
2016-06-02,537.9719848632812,102.91214752197266
2016-06-03,569.1939697265625,102.42818450927734
2016-06-04,572.7269897460938,
2016-06-05,574.9769897460938,
2016-06-06,585.5369873046875,102.80044555664062
2016-06-07,576.5969848632812,102.53984832763672
2016-06-08,581.64501953125,102.71669006347656
2016-06-09,574.6300048828125,102.54920196533203
2016-06-10,577.469970703125,101.38585662841797
2016-06-11,606.7269897460938,
2016-06-12,672.7839965820312,
2016-06-13,704.3759765625,100.5389633178711
2016-06-14,685.5590209960938,100.5389633178711
2016-06-15,694.468994140625,100.25045776367188
2016-06-16,766.3079833984375,100.54827117919922
2016-06-17,748.9089965820312,99.36972045898438
2016-06-18,756.2269897460938,
2016-06-19,763.781005859375,
2016-06-20,737.2260131835938,99.99492645263672
2016-06-21,666.6519775390625,100.31220245361328
2016-06-22,596.1160278320312,100.069580078125
2016-06-23,623.9769897460938,101.49727630615234
2016-06-24,665.2990112304688,97.31682586669922
2016-06-25,665.1229858398438,
2016-06-26,629.3670043945312,
2016-06-27,655.2750244140625,95.38521575927734
2016-06-28,647.0009765625,97.47545623779297
2016-06-29,639.8900146484375,99.20175170898438
2016-06-30,673.3369750976562,100.34950256347656
2016-07-01,676.2960205078125,100.85338592529297
2016-07-02,703.7020263671875,
2016-07-03,658.6640014648438,
2016-07-04,683.6619873046875,
2016-07-05,670.6270141601562,100.23753356933594
2016-07-06,677.3309936523438,101.05870056152344
2016-07-07,640.56201171875,101.3573226928711
2016-07-08,666.5230102539062,102.92496490478516
2016-07-09,650.9600219726562,
2016-07-10,649.3599853515625,
2016-07-11,647.6589965820312,103.51284790039062
2016-07-12,664.551025390625,104.03539276123047
2016-07-13,654.468017578125,103.78343963623047
2016-07-14,658.0780029296875,104.49262237548828
2016-07-15,663.2550048828125,104.32466888427734
2016-07-16,660.7670288085938,
2016-07-17,679.458984375,
2016-07-18,673.1060180664062,105.01520538330078
2016-07-19,672.864013671875,104.63259887695312
2016-07-20,665.6849975585938,105.85498809814453
2016-07-21,665.0120239257812,105.6124038696289
2016-07-22,650.6190185546875,106.05097198486328
2016-07-23,655.5560302734375,
2016-07-24,661.2849731445312,
2016-07-25,654.0969848632812,106.06034088134766
2016-07-26,651.7839965820312,106.18163299560547
2016-07-27,654.3519897460938,106.91876983642578
2016-07-28,655.0349731445312,107.29205322265625
2016-07-29,656.9920043945312,107.52532958984375
2016-07-30,655.0469970703125,
2016-07-31,624.6810302734375,
2016-08-01,606.27197265625,108.09453582763672
2016-08-02,547.4650268554688,107.27339172363281
2016-08-03,566.35498046875,107.62796020507812
2016-08-04,578.2890014648438,107.9359359741211
2016-08-05,575.0430297851562,108.97171020507812
2016-08-06,587.7780151367188,
2016-08-07,592.6900024414062,
2016-08-08,591.0540161132812,108.85037231445312
2016-08-09,587.801025390625,109.10232543945312
2016-08-10,592.10302734375,108.82239532470703
2016-08-11,589.1199951171875,109.28893280029297
2016-08-12,587.5590209960938,109.36360168457031
2016-08-13,585.5880126953125,
2016-08-14,570.4730224609375,
2016-08-15,567.239990234375,109.8301773071289
2016-08-16,577.4390258789062,109.2236328125
2016-08-17,573.2160034179688,109.41960906982422
2016-08-18,574.3179931640625,109.44757080078125
2016-08-19,575.6300048828125,109.41960906982422
2016-08-20,581.697021484375,
2016-08-21,581.3079833984375,
2016-08-22,586.7529907226562,109.50358581542969
2016-08-23,583.4149780273438,109.69954681396484
2016-08-24,580.1820068359375,108.99034118652344
2016-08-25,577.760986328125,108.81305694580078
2016-08-26,579.6510009765625,108.97171020507812
2016-08-27,569.947021484375,
2016-08-28,573.9119873046875,
2016-08-29,574.1069946289062,109.12100219726562
2016-08-30,577.5029907226562,108.76636505126953
2016-08-31,575.4719848632812,108.65442657470703
2016-09-01,572.302978515625,108.93437194824219
2016-09-02,575.5369873046875,109.28893280029297
2016-09-03,598.2119750976562,
2016-09-04,608.6339721679688,
2016-09-05,606.5900268554688,
2016-09-06,610.4359741210938,109.97013854980469
2016-09-07,614.5440063476562,110.03547668457031
2016-09-08,626.3159790039062,109.3916244506836
2016-09-09,622.8610229492188,106.63883972167969
2016-09-10,623.5089721679688,
2016-09-11,606.718994140625,
2016-09-12,608.2429809570312,108.55177307128906
2016-09-13,609.2410278320312,107.58132934570312
2016-09-14,610.6840209960938,108.09453582763672
2016-09-15,607.155029296875,109.77418518066406
2016-09-16,606.9730224609375,109.72179412841797
2016-09-17,605.9840087890625,
2016-09-18,609.8740234375,
2016-09-19,609.2269897460938,109.24472045898438
2016-09-20,608.31201171875,109.45053100585938
2016-09-21,597.1489868164062,110.52632904052734
2016-09-22,596.2979736328125,111.4056625366211
2016-09-23,602.8419799804688,110.69468688964844
2016-09-24,602.625,
2016-09-25,600.8259887695312,
2016-09-26,608.0430297851562,109.76858520507812
2016-09-27,606.166015625,110.85371398925781
2016-09-28,604.72802734375,111.04080200195312
2016-09-29,605.6929931640625,110.23631286621094
2016-09-30,609.7349853515625,111.05952453613281
2016-10-01,613.9829711914062,
2016-10-02,610.8920288085938,
2016-10-03,612.1329956054688,110.90048217773438
2016-10-04,610.2039794921875,110.73210906982422
2016-10-05,612.510986328125,111.12503051757812
2016-10-06,613.02099609375,111.06888580322266
2016-10-07,617.1209716796875,110.82566833496094
2016-10-08,619.1079711914062,
2016-10-09,616.7520141601562,
2016-10-10,618.9940185546875,111.52726745605469
2016-10-11,641.072021484375,109.93695068359375
2016-10-12,636.1920166015625,109.84341430664062
2016-10-13,636.7860107421875,109.45053100585938
2016-10-14,640.3779907226562,109.58148956298828
2016-10-15,638.64599609375,
2016-10-16,641.6309814453125,
2016-10-17,639.1929931640625,109.28214263916016
2016-10-18,637.9600219726562,110.25502014160156
2016-10-19,630.52001953125,110.24565887451172
2016-10-20,630.8569946289062,110.11471557617188
2016-10-21,632.8280029296875,110.52632904052734
2016-10-22,657.2940063476562,
2016-10-23,657.0709838867188,
2016-10-24,653.760986328125,111.85469055175781
2016-10-25,657.5880126953125,111.49921417236328
2016-10-26,678.3040161132812,110.74148559570312
2016-10-27,688.31298828125,110.23631286621094
2016-10-28,689.6510009765625,109.54405975341797
2016-10-29,714.47900390625,
2016-10-30,701.864013671875,
2016-10-31,700.9719848632812,109.44114685058594
2016-11-01,729.7930297851562,108.61795043945312
2016-11-02,740.8289794921875,107.74794006347656
2016-11-03,688.7000122070312,106.69087219238281
2016-11-04,703.2349853515625,106.31666564941406
2016-11-05,703.4180297851562,
2016-11-06,711.52197265625,
2016-11-07,703.1309814453125,108.84245300292969
2016-11-08,709.8480224609375,109.55342102050781
2016-11-09,723.2730102539062,110.0585708618164
2016-11-10,715.5339965820312,108.28115844726562
2016-11-11,716.4110107421875,108.32794952392578
2016-11-12,705.0540161132812,
2016-11-13,702.031005859375,
2016-11-14,705.02099609375,107.23343658447266
2016-11-15,711.6190185546875,108.7208480834961
2016-11-16,744.197998046875,109.3663101196289
2016-11-17,740.9769897460938,110.16148376464844
2016-11-18,751.5850219726562,109.74984741210938
2016-11-19,751.6160278320312,
2016-11-20,731.0260009765625,
2016-11-21,739.2479858398438,110.89116668701172
2016-11-22,751.3469848632812,111.2279281616211
2016-11-23,744.593994140625,110.77888488769531
2016-11-24,740.2890014648438,
2016-11-25,741.6489868164062,111.13438415527344
2016-11-26,735.3820190429688,
2016-11-27,732.0349731445312,
2016-11-28,735.81298828125,110.88178253173828
2016-11-29,735.60400390625,111.26533508300781
2016-11-30,745.6909790039062,109.91827392578125
2016-12-01,756.7739868164062,108.01921081542969
2016-12-02,777.9439697265625,108.23441314697266
2016-12-03,771.155029296875,
2016-12-04,773.8720092773438,
2016-12-05,758.7000122070312,109.07630920410156
2016-12-06,764.2239990234375,109.3382568359375
2016-12-07,768.1320190429688,110.7227554321289
2016-12-08,770.8099975585938,110.91921997070312
2016-12-09,772.7940063476562,111.78919219970703
2016-12-10,774.6500244140625,
2016-12-11,769.7310180664062,
2016-12-12,780.0869750976562,111.2840576171875
2016-12-13,780.5560302734375,112.6872787475586
2016-12-14,781.4810180664062,112.453369140625
2016-12-15,778.0880126953125,112.6311264038086
2016-12-16,784.906982421875,112.21361541748047
2016-12-17,790.8289794921875,
2016-12-18,790.530029296875,
2016-12-19,792.7139892578125,112.67337036132812
2016-12-20,800.8759765625,113.1049575805664
2016-12-21,834.281005859375,113.02052307128906
2016-12-22,864.5399780273438,112.70149230957031
2016-12-23,921.9840087890625,112.77657318115234
2016-12-24,898.822021484375,
2016-12-25,896.1829833984375,
2016-12-26,907.6099853515625,
2016-12-27,933.197998046875,113.3582763671875
2016-12-28,975.9210205078125,112.47632598876953
2016-12-29,973.4970092773438,112.31683349609375
2016-12-30,961.2379760742188,111.16278076171875
2016-12-31,963.7429809570312,
2017-01-01,998.3250122070312,
2017-01-02,1021.75,
2017-01-03,1043.8399658203125,112.15734100341797
2017-01-04,1154.72998046875,112.7671890258789
2017-01-05,1013.3800048828125,113.4051742553711
2017-01-06,902.2009887695312,114.39971923828125
2017-01-07,908.5850219726562,
2017-01-08,911.198974609375,
2017-01-09,902.8280029296875,114.7750015258789
2017-01-10,907.6790161132812,115.02831268310547
2017-01-11,777.7570190429688,115.33795928955078
2017-01-12,804.833984375,115.1596908569336
2017-01-13,823.9840087890625,115.5537338256836
2017-01-14,818.4119873046875,
2017-01-15,821.7979736328125,
2017-01-16,831.5339965820312,
2017-01-17,907.93798828125,115.20658874511719
2017-01-18,886.6179809570312,115.441162109375
2017-01-19,899.072998046875,115.3848876953125
2017-01-20,895.0260009765625,115.63818359375
2017-01-21,921.7890014648438,
2017-01-22,924.6729736328125,
2017-01-23,921.0120239257812,115.73200225830078
2017-01-24,892.68701171875,116.51077270507812
2017-01-25,901.5419921875,117.6835708618164
2017-01-26,917.5859985351562,117.8055419921875
2017-01-27,919.75,118.03072357177734
2017-01-28,921.5900268554688,
2017-01-29,919.4959716796875,
2017-01-30,920.3820190429688,117.11122131347656
2017-01-31,970.4030151367188,116.8766860961914
2017-02-01,989.0230102539062,117.6835708618164
2017-02-02,1011.7999877929688,117.58036804199219
2017-02-03,1029.9100341796875,117.9181137084961
2017-02-04,1042.9000244140625,
2017-02-05,1027.3399658203125,
2017-02-06,1038.1500244140625,118.05884552001953
2017-02-07,1061.3499755859375,118.49043273925781
2017-02-08,1063.0699462890625,118.68748474121094
2017-02-09,994.3829956054688,119.11907196044922
2017-02-10,988.6740112304688,119.51313018798828
2017-02-11,1004.4500122070312,
2017-02-12,999.1810302734375,
2017-02-13,990.6420288085938,120.18865203857422
2017-02-14,1004.5499877929688,120.59209442138672
2017-02-15,1007.47998046875,121.3051528930664
2017-02-16,1027.43994140625,121.26764678955078
2017-02-17,1046.2099609375,121.79302978515625
2017-02-18,1054.4200439453125,
2017-02-19,1047.8699951171875,
2017-02-20,1079.97998046875,
2017-02-21,1115.300048828125,122.39354705810547
2017-02-22,1117.43994140625,122.44044494628906
2017-02-23,1166.719970703125,121.98070526123047
2017-02-24,1173.6800537109375,122.21526336669922
2017-02-25,1143.8399658203125,
2017-02-26,1165.199951171875,
2017-02-27,1179.969970703125,122.36540222167969
2017-02-28,1179.969970703125,121.99009704589844
2017-03-01,1222.5,123.3223876953125
2017-03-02,1251.010009765625,122.70317077636719
2017-03-03,1274.989990234375,122.9283447265625
2017-03-04,1255.1500244140625,
2017-03-05,1267.1199951171875,
2017-03-06,1272.8299560546875,122.65623474121094
2017-03-07,1223.5400390625,122.44981384277344
2017-03-08,1150.0,122.66563415527344
2017-03-09,1188.489990234375,122.75943756103516
2017-03-10,1116.719970703125,123.27547454833984
2017-03-11,1175.8299560546875,
2017-03-12,1221.3800048828125,
2017-03-13,1231.9200439453125,123.48186492919922
2017-03-14,1240.0,123.18165588378906
2017-03-15,1249.6099853515625,123.94165802001953
2017-03-16,1187.81005859375,123.85716247558594
2017-03-17,1100.22998046875,123.81392669677734
2017-03-18,973.8179931640625,
2017-03-19,1036.739990234375,
2017-03-20,1054.22998046875,123.92675018310547
2017-03-21,1120.5400390625,122.04637145996094
2017-03-22,1049.1400146484375,122.87374114990234
2017-03-23,1038.5899658203125,122.56349182128906
2017-03-24,937.52001953125,122.8173599243164
2017-03-25,972.7789916992188,
2017-03-26,966.7249755859375,
2017-03-27,1045.77001953125,123.0147705078125
2017-03-28,1047.1500244140625,123.76692199707031
2017-03-29,1039.969970703125,124.34046936035156
2017-03-30,1026.4300537109375,124.54728698730469
2017-03-31,1071.7900390625,124.46267700195312
2017-04-01,1080.5,
2017-04-02,1102.1700439453125,
2017-04-03,1143.81005859375,124.38743591308594
2017-04-04,1133.25,124.58489227294922
2017-04-05,1124.780029296875,124.07719421386719
2017-04-06,1182.6800537109375,124.14302825927734
2017-04-07,1176.9000244140625,124.07719421386719
2017-04-08,1175.949951171875,
2017-04-09,1187.8699951171875,
2017-04-10,1187.1300048828125,124.12419128417969
2017-04-11,1205.010009765625,123.58827209472656
2017-04-12,1200.3699951171875,123.08998107910156
2017-04-13,1169.280029296875,122.60105895996094
2017-04-14,1167.5400390625,
2017-04-15,1172.52001953125,
2017-04-16,1182.93994140625,
2017-04-17,1193.9100341796875,123.61649322509766
2017-04-18,1211.6700439453125,123.42845916748047
2017-04-19,1210.2900390625,123.62589263916016
2017-04-20,1229.0799560546875,124.66010284423828
2017-04-21,1222.050048828125,124.63192749023438
2017-04-22,1231.7099609375,
2017-04-23,1207.2099609375,
2017-04-24,1250.1500244140625,126.13619995117188
2017-04-25,1265.489990234375,127.04823303222656
2017-04-26,1281.0799560546875,126.8696060180664
2017-04-27,1317.72998046875,127.63109588623047
2017-04-28,1316.47998046875,127.8567886352539
2017-04-29,1321.7900390625,
2017-04-30,1347.8900146484375,
2017-05-01,1421.5999755859375,128.99440002441406
2017-05-02,1452.8199462890625,129.2106170654297
2017-05-03,1490.0899658203125,128.7969207763672
2017-05-04,1537.6700439453125,128.8439483642578
2017-05-05,1555.449951171875,129.31402587890625
2017-05-06,1578.800048828125,
2017-05-07,1596.7099609375,
2017-05-08,1723.3499755859375,129.5961456298828
2017-05-09,1755.3599853515625,130.0474395751953
2017-05-10,1787.1300048828125,130.12265014648438
2017-05-11,1848.5699462890625,130.01922607421875
2017-05-12,1724.239990234375,130.3106689453125
2017-05-13,1804.9100341796875,
2017-05-14,1808.9100341796875,
2017-05-15,1738.4300537109375,130.72433471679688
2017-05-16,1734.449951171875,131.26962280273438
2017-05-17,1839.0899658203125,127.9319839477539
2017-05-18,1888.6500244140625,129.0508270263672
2017-05-19,1987.7099609375,129.5961456298828
2017-05-20,2084.72998046875,
2017-05-21,2041.199951171875,
2017-05-22,2173.39990234375,130.68675231933594
2017-05-23,2320.419921875,130.81838989257812
2017-05-24,2443.639892578125,131.42005920410156
2017-05-25,2304.97998046875,132.53897094726562
2017-05-26,2202.419921875,132.77395629882812
2017-05-27,2038.8699951171875,
2017-05-28,2155.800048828125,
2017-05-29,2255.610107421875,
2017-05-30,2175.469970703125,132.88681030273438
2017-05-31,2286.409912109375,132.83981323242188
2017-06-01,2407.8798828125,133.35682678222656
2017-06-02,2488.550048828125,134.8800048828125
2017-06-03,2515.35009765625,
2017-06-04,2511.81005859375,
2017-06-05,2686.81005859375,134.85182189941406
2017-06-06,2863.199951171875,134.31591796875
2017-06-07,2732.159912109375,134.84239196777344
2017-06-08,2805.6201171875,134.98342895507812
2017-06-09,2823.81005859375,131.60812377929688
2017-06-10,2947.7099609375,
2017-06-11,2958.110107421875,
2017-06-12,2659.6298828125,130.90298461914062
2017-06-13,2717.02001953125,131.9654541015625
2017-06-14,2506.3701171875,131.39187622070312
2017-06-15,2464.580078125,130.8089599609375
2017-06-16,2518.56005859375,130.24142456054688
2017-06-17,2655.8798828125,
2017-06-18,2548.2900390625,
2017-06-19,2589.60009765625,132.41915893554688
2017-06-20,2721.7900390625,131.38211059570312
2017-06-21,2689.10009765625,132.6832275390625
2017-06-22,2705.409912109375,132.64541625976562
2017-06-23,2744.909912109375,133.15455627441406
2017-06-24,2608.719970703125,
2017-06-25,2589.409912109375,
2017-06-26,2478.449951171875,132.53231811523438
2017-06-27,2552.449951171875,130.12835693359375
2017-06-28,2574.7900390625,132.00439453125
2017-06-29,2539.320068359375,129.71347045898438
2017-06-30,2480.840087890625,129.7606201171875
2017-07-01,2434.550048828125,
2017-07-02,2506.469970703125,
2017-07-03,2564.06005859375,128.39364624023438
2017-07-04,2601.639892578125,
2017-07-05,2601.989990234375,129.65692138671875
2017-07-06,2608.56005859375,128.48789978027344
2017-07-07,2518.659912109375,129.87371826171875
2017-07-08,2571.340087890625,
2017-07-09,2518.43994140625,
2017-07-10,2372.56005859375,130.7222442626953
2017-07-11,2337.7900390625,131.08984375
2017-07-12,2398.840087890625,132.64541625976562
2017-07-13,2357.89990234375,132.9376678466797
2017-07-14,2233.340087890625,133.98416137695312
2017-07-15,1998.8599853515625,
2017-07-16,1929.8199462890625,
2017-07-17,2228.409912109375,134.05014038085938
2017-07-18,2318.8798828125,134.94581604003906
2017-07-19,2273.429931640625,135.73770141601562
2017-07-20,2817.60009765625,135.9168243408203
2017-07-21,2667.760009765625,135.8602752685547
2017-07-22,2810.1201171875,
2017-07-23,2730.39990234375,
2017-07-24,2754.860107421875,136.4824676513672
2017-07-25,2576.47998046875,136.13363647460938
2017-07-26,2529.449951171875,136.57676696777344
2017-07-27,2671.780029296875,135.71885681152344
2017-07-28,2809.010009765625,135.60569763183594
2017-07-29,2726.449951171875,
2017-07-30,2757.179931640625,
2017-07-31,2875.340087890625,135.03057861328125
2017-08-01,2718.260009765625,135.34173583984375
2017-08-02,2710.669921875,135.70941162109375
2017-08-03,2804.72998046875,135.1814422607422
2017-08-04,2895.889892578125,135.42657470703125
2017-08-05,3252.909912109375,
2017-08-06,3213.93994140625,
