Date,HYG,VWO
2011-03-30,39.23970413208008,31.723045349121094
2011-03-31,39.21837615966797,31.971240997314453
2011-04-01,39.17117691040039,32.493751525878906
2011-04-04,39.411468505859375,32.794185638427734
2011-04-05,39.36858367919922,32.7027473449707
2011-04-06,39.45439529418945,32.85297393798828
2011-04-07,39.49303436279297,32.84644317626953
2011-04-08,39.49303436279297,32.89868927001953
2011-04-11,39.45439529418945,32.526405334472656
2011-04-12,39.3299560546875,31.945100784301758
2011-04-13,39.518775939941406,32.160640716552734
2011-04-14,39.3599967956543,32.35005187988281
2011-04-15,39.411468505859375,32.36311721801758
2011-04-18,39.2741813659668,31.611997604370117
2011-04-19,39.411468505859375,32.03654098510742
2011-04-20,39.561683654785156,32.83991241455078
2011-04-21,39.656105041503906,33.120758056640625
2011-04-25,39.61317825317383,32.83991241455078
2011-04-26,39.70331573486328,33.09462356567383
2011-04-27,39.72905731201172,33.088104248046875
2011-04-28,39.75048828125,32.81379318237305
2011-04-29,39.84489440917969,33.04891586303711
2011-05-02,39.82463073730469,32.996665954589844
2011-05-03,39.83325958251953,32.32392501831055
2011-05-04,39.820308685302734,31.74263572692871
2011-05-05,39.65620422363281,31.409536361694336
2011-05-06,39.85917282104492,31.834083557128906
2011-05-09,39.910987854003906,31.918981552124023
2011-05-10,39.9973258972168,32.19329833984375
2011-05-11,39.936859130859375,31.605485916137695
2011-05-12,39.97574996948242,31.605485916137695
2011-05-13,39.811676025390625,30.971925735473633
2011-05-16,39.88938522338867,30.965396881103516
2011-05-17,39.958492279052734,31.109088897705078
2011-05-18,40.005977630615234,31.55974578857422
2011-05-19,39.98869323730469,31.40300178527832
2011-05-20,39.958492279052734,31.161334991455078
2011-05-23,39.76850128173828,30.521265029907227
2011-05-24,39.703712463378906,30.782516479492188
2011-05-25,39.703712463378906,30.854354858398438
2011-05-26,39.66914749145508,31.233184814453125
2011-05-27,39.790096282958984,31.546688079833984
2011-05-31,39.89801788330078,32.075740814208984
2011-06-01,39.666038513183594,31.611997604370117
2011-06-02,39.639976501464844,31.88632583618164
2011-06-03,39.483543395996094,31.69038200378418
2011-06-06,39.387962341308594,31.265838623046875
2011-06-07,39.357547760009766,31.514034271240234
2011-06-08,39.17075729370117,31.311553955078125
2011-06-09,39.19679641723633,31.4879093170166
2011-06-10,38.94049835205078,30.841299057006836
2011-06-13,38.79276657104492,30.782516479492188
2011-06-14,39.03606414794922,31.220115661621094
2011-06-15,38.87095642089844,30.60617446899414
2011-06-16,38.18017578125,30.364505767822266
2011-06-17,38.60159683227539,30.41675567626953
2011-06-20,38.87095642089844,30.33184814453125
2011-06-21,39.13163757324219,30.86089324951172
2011-06-22,38.8492317199707,30.619224548339844
2011-06-23,39.05780029296875,30.46246337890625
2011-06-24,38.87095642089844,30.46246337890625
2011-06-27,38.86225891113281,30.73679542541504
2011-06-28,39.018680572509766,31.135211944580078
2011-06-29,39.40531921386719,31.396461486816406
2011-06-30,39.67039108276367,31.755695343017578
2011-07-01,39.88109588623047,32.12145233154297
2011-07-05,39.933589935302734,32.03654098510742
2011-07-06,39.951053619384766,31.95163917541504
2011-07-07,40.10851287841797,32.33699035644531
2011-07-08,39.99917984008789,32.00387954711914
2011-07-11,39.605655670166016,31.0894775390625
2011-07-12,39.49633026123047,30.81517791748047
2011-07-13,39.802406311035156,31.278913497924805
2011-07-14,39.780548095703125,30.99805450439453
2011-07-15,39.76742172241211,31.17440414428711
2011-07-18,39.69744873046875,30.821699142456055
2011-07-19,39.87674331665039,31.265838623046875
2011-07-20,39.91175079345703,31.331157684326172
2011-07-21,40.104129791259766,31.768754959106445
2011-07-22,40.15657424926758,31.794879913330078
2011-07-25,39.94233703613281,31.755695343017578
2011-07-26,40.025428771972656,31.89284896850586
2011-07-27,39.71059799194336,31.389934539794922
2011-07-28,39.77181625366211,31.422592163085938
2011-07-29,39.81117630004883,31.55974578857422
2011-08-01,39.89958572387695,31.533632278442383
2011-08-02,39.406883239746094,30.61270523071289
2011-08-03,39.384883880615234,30.475536346435547
2011-08-04,38.249942779541016,28.731657028198242
2011-08-05,38.21036148071289,28.50959014892578
2011-08-08,36.58272171020508,26.210542678833008
2011-08-09,37.700035095214844,27.608259201049805
2011-08-10,37.06218338012695,26.18440818786621
2011-08-11,37.73525619506836,27.693164825439453
2011-08-12,37.55928039550781,27.673553466796875
2011-08-15,38.17072677612305,28.339773178100586
2011-08-16,37.92880630493164,28.02625846862793
2011-08-17,38.34670639038086,28.215675354003906
2011-08-18,37.88043212890625,27.02042579650879
2011-08-19,37.550472259521484,26.608957290649414
2011-08-22,37.594444274902344,26.582826614379883
2011-08-23,37.87600326538086,27.497236251831055
2011-08-24,37.704437255859375,27.307804107666016
2011-08-25,37.40091323852539,26.772232055664062
2011-08-26,37.77922439575195,27.170635223388672
2011-08-29,38.16194534301758,28.045856475830078
2011-08-30,38.23231887817383,28.085060119628906
2011-08-31,38.725040435791016,28.692474365234375
2011-09-01,38.69977569580078,28.555301666259766
2011-09-02,38.51826858520508,27.947895050048828
2011-09-06,38.06224822998047,27.614784240722656
2011-09-07,38.24822235107422,28.4246768951416
2011-09-08,38.367740631103516,27.843381881713867
2011-09-09,38.02239227294922,26.876737594604492
2011-09-12,37.69476318359375,26.778762817382812
2011-09-13,37.98255920410156,26.817951202392578
2011-09-14,38.234901428222656,26.706918716430664
2011-09-15,38.49171447753906,27.059621810913086
2011-09-16,38.46957015991211,27.12493324279785
2011-09-19,38.41201400756836,26.360755920410156
2011-09-20,38.4739875793457,26.26279067993164
2011-09-21,38.14192581176758,25.26348114013672
2011-09-22,37.62394714355469,23.513059616088867
2011-09-23,37.725772857666016,24.02904510498047
2011-09-26,37.86745071411133,24.26417350769043
2011-09-27,37.91170883178711,25.028348922729492
2011-09-28,37.4866828918457,24.414396286010742
2011-09-29,37.41584396362305,24.7017765045166
2011-09-30,36.67205047607422,23.402027130126953
2011-10-03,36.2299919128418,22.99055290222168
2011-10-04,36.11855697631836,23.284456253051758
2011-10-05,36.55974578857422,23.689409255981445
2011-10-06,37.125701904296875,24.47970962524414
2011-10-07,37.15690994262695,24.172725677490234
2011-10-10,37.95458221435547,25.26348114013672
2011-10-11,37.535682678222656,25.335325241088867
2011-10-12,38.40913772583008,26.04071807861328
2011-10-13,38.24868392944336,25.851308822631836
2011-10-14,38.516082763671875,26.26930809020996
2011-10-17,38.29327392578125,25.465951919555664
2011-10-18,38.49827575683594,26.119091033935547
2011-10-19,38.373504638671875,25.668432235717773
2011-10-20,38.71215057373047,25.165504455566406
2011-10-21,39.180076599121094,25.86436653137207
2011-10-24,40.24066925048828,26.817951202392578
2011-10-25,39.527687072753906,26.321563720703125
2011-10-26,39.697017669677734,26.791831970214844
2011-10-27,40.28078842163086,28.392017364501953
2011-10-28,40.16045379638672,28.23525619506836
2011-10-31,39.786128997802734,27.12493324279785
2011-11-01,39.07606506347656,26.524044036865234
2011-11-02,39.448143005371094,27.2359619140625
2011-11-03,39.8381233215332,27.536407470703125
2011-11-04,39.79779052734375,27.418834686279297
2011-11-07,39.66331481933594,27.614784240722656
2011-11-08,39.75297927856445,27.9609432220459
2011-11-09,38.91023254394531,26.426069259643555
2011-11-10,38.9505500793457,26.563230514526367
2011-11-11,39.46607208251953,27.170635223388672
2011-11-14,39.20158386230469,26.850614547729492
2011-11-15,39.0984992980957,26.987770080566406
2011-11-16,38.717445373535156,26.354223251342773
2011-11-17,38.5291633605957,25.70107650756836
2011-11-18,38.502281188964844,25.75986099243164
2011-11-21,38.06743621826172,24.963037490844727
2011-11-22,37.77607345581055,25.008756637573242
2011-11-23,37.094696044921875,24.283761978149414
2011-11-25,37.094696044921875,24.172725677490234
2011-11-28,37.92401885986328,25.23735237121582
2011-11-29,38.170562744140625,25.100196838378906
2011-11-30,38.82058334350586,26.66119956970215
2011-12-01,38.99153137207031,26.608957290649414
2011-12-02,39.21257400512695,26.543636322021484
2011-12-05,39.43362808227539,26.98123550415039
2011-12-06,39.609580993652344,26.582826614379883
2011-12-07,39.483238220214844,26.73304557800293
2011-12-08,39.22612380981445,25.825180053710938
2011-12-09,39.564483642578125,26.25625228881836
2011-12-12,39.352455139160156,25.328784942626953
2011-12-13,39.20355987548828,25.113256454467773
2011-12-14,39.135921478271484,24.7540225982666
2011-12-15,39.27571487426758,24.904247283935547
2011-12-16,39.460689544677734,25.080595016479492
2011-12-19,39.411102294921875,24.433988571166992
2011-12-20,39.90285110473633,25.400638580322266
2011-12-21,40.01560974121094,25.53170394897461
2011-12-22,40.168975830078125,25.785825729370117
2011-12-23,40.35395431518555,25.899505615234375
2011-12-27,40.51508331298828,25.69219970703125
2011-12-28,40.32444381713867,25.257532119750977
2011-12-29,40.564979553222656,25.518327713012695
2011-12-30,40.58769607543945,25.551774978637695
2012-01-03,40.719295501708984,26.300731658935547
2012-01-04,40.65123748779297,26.227176666259766
2012-01-05,40.47422409057617,26.100120544433594
2012-01-06,40.347137451171875,25.792503356933594
2012-01-09,40.40159606933594,25.999820709228516
2012-01-10,40.54231643676758,26.581594467163086
2012-01-11,40.501461029052734,26.588281631469727
2012-01-12,40.44700241088867,26.722026824951172
2012-01-13,40.40159606933594,26.494659423828125
2012-01-17,40.48332595825195,26.929340362548828
2012-01-18,40.596771240234375,27.591354370117188
2012-01-19,40.65575408935547,27.852155685424805
2012-01-20,40.65575408935547,27.885595321655273
2012-01-23,40.79644012451172,28.032712936401367
2012-01-24,40.90082550048828,28.08620834350586
2012-01-25,41.259376525878906,28.413888931274414
2012-01-26,41.359222412109375,28.300201416015625
2012-01-27,41.209495544433594,28.50750732421875
2012-01-30,41.077850341796875,28.079530715942383
2012-01-31,41.18223571777344,28.306896209716797
2012-02-01,41.2584342956543,28.962242126464844
2012-02-02,41.28584289550781,29.07592010498047
2012-02-03,41.4045295715332,29.56407356262207
2012-02-06,41.41362762451172,29.289899826049805
2012-02-07,41.495765686035156,29.350093841552734
2012-02-08,41.53230285644531,29.577451705932617
2012-02-09,41.550533294677734,29.56407356262207
2012-02-10,41.18998336791992,28.942174911499023
2012-02-13,41.30864715576172,29.376848220825195
2012-02-14,41.30864715576172,29.16284942626953
2012-02-15,41.17627716064453,29.243093490600586
2012-02-16,41.3497200012207,29.53733253479004
2012-02-17,41.33604049682617,29.61090087890625
2012-02-21,41.491207122802734,29.497209548950195
2012-02-22,41.623592376708984,29.59083366394043
2012-02-23,41.7741813659668,29.523958206176758
2012-02-24,41.90196228027344,29.764692306518555
2012-02-27,41.91114044189453,29.523958206176758
2012-02-28,41.993255615234375,29.898447036743164
2012-02-29,42.04801559448242,29.844953536987305
2012-03-01,42.12010192871094,30.152555465698242
2012-03-02,41.94562530517578,30.07230567932129
2012-03-05,41.711544036865234,29.624267578125
2012-03-06,41.156036376953125,28.5810604095459
2012-03-07,41.270809173583984,28.922103881835938
2012-03-08,41.59217834472656,29.55739974975586
2012-03-09,41.6380500793457,29.5306453704834
2012-03-12,41.6380500793457,29.256473541259766
2012-03-13,41.941062927246094,30.005430221557617
2012-03-14,41.835445404052734,29.497209548950195
2012-03-15,41.693145751953125,29.737953186035156
2012-03-16,41.54166793823242,29.724576950073242
2012-03-19,41.69773864746094,29.55739974975586
2012-03-20,41.66560363769531,29.142791748046875
2012-03-21,41.53249740600586,29.209667205810547
2012-03-22,41.63346481323242,28.75493812561035
2012-03-23,41.54624938964844,28.962242126464844
2012-03-26,41.79875183105469,29.410268783569336
2012-03-27,41.872188568115234,29.276535034179688
2012-03-28,41.7344856262207,28.861923217773438
2012-03-29,41.72987747192383,28.768312454223633
2012-03-30,41.647274017333984,29.069225311279297
2012-04-02,41.71879196166992,29.396907806396484
2012-04-03,41.68187713623047,29.28322982788086
2012-04-04,41.52946472167969,28.701433181762695
2012-04-05,41.4278450012207,28.868610382080078
2012-04-09,41.21542739868164,28.447322845458984
2012-04-10,41.01220703125,27.898977279663086
2012-04-11,41.261592864990234,28.17981719970703
2012-04-12,41.63106918334961,28.895374298095703
2012-04-13,41.49713897705078,28.467391967773438
2012-04-16,41.56181716918945,28.333635330200195
2012-04-17,41.741920471191406,28.62787437438965
2012-04-18,41.72808074951172,28.50082015991211
2012-04-19,41.64952850341797,28.407201766967773
2012-04-20,41.71421813964844,28.587753295898438
2012-04-23,41.626461029052734,28.066143035888672
2012-04-24,41.72343826293945,28.112960815429688
2012-04-25,42.02828598022461,28.353702545166016
2012-04-26,42.05598831176758,28.527578353881836
2012-04-27,42.0374870300293,28.54093360900879
2012-04-30,42.12063980102539,28.460697174072266
2012-05-01,42.152679443359375,28.661317825317383
2012-05-02,42.31526565551758,28.62787437438965
2012-05-03,42.287376403808594,28.353702545166016
2012-05-04,42.20377731323242,27.885595321655273
2012-05-07,42.27342224121094,27.945785522460938
2012-05-08,42.26416778564453,27.54454803466797
2012-05-09,42.11554718017578,27.17006492614746
2012-05-10,42.06911087036133,27.310497283935547
2012-05-11,42.1759033203125,26.936006546020508
2012-05-14,41.86472702026367,26.32748031616211
2012-05-15,41.660362243652344,26.126861572265625
2012-05-16,41.251670837402344,25.712257385253906
2012-05-17,40.68044662475586,25.377901077270508
2012-05-18,40.68044662475586,25.2174015045166
2012-05-21,41.103031158447266,25.799192428588867
2012-05-22,41.09840774536133,25.591896057128906
2012-05-23,41.05662155151367,25.38458824157715
2012-05-24,41.06586837768555,25.23078727722168
2012-05-25,40.93584060668945,25.123783111572266
2012-05-29,41.386356353759766,25.81926155090332
2012-05-30,41.20058059692383,25.344463348388672
2012-05-31,40.764015197753906,25.424711227416992
2012-06-01,40.40979766845703,24.79611587524414
2012-06-04,40.442474365234375,24.889741897583008
2012-06-05,40.69952392578125,24.983352661132812
2012-06-06,41.13414764404297,25.685516357421875
2012-06-07,41.288360595703125,25.80588150024414
2012-06-08,41.44725036621094,25.591896057128906
2012-06-11,41.17618942260742,25.277591705322266
2012-06-12,41.46593475341797,25.80588150024414
2012-06-13,41.34440612792969,25.6788272857666
2012-06-14,41.652854919433594,25.82594871520996
2012-06-15,41.727638244628906,26.240549087524414
2012-06-18,41.74166488647461,26.340852737426758
2012-06-19,42.03606033325195,26.742090225219727
2012-06-20,42.19963073730469,26.70196533203125
2012-06-21,41.85380554199219,25.72564125061035
2012-06-22,42.13886260986328,25.832632064819336
2012-06-25,42.07343292236328,25.364526748657227
2012-06-26,42.0127067565918,25.591896057128906
2012-06-27,42.265071868896484,25.73232650756836
2012-06-28,42.260398864746094,25.625329971313477
2012-06-29,42.66228485107422,26.70196533203125
2012-07-02,42.70835876464844,26.728713989257812
2012-07-03,42.863460540771484,27.21687889099121
2012-07-05,42.868141174316406,26.982824325561523
2012-07-06,42.81171798706055,26.494659423828125
2012-07-09,42.825836181640625,26.374286651611328
2012-07-10,42.637874603271484,26.113487243652344
2012-07-11,42.774166107177734,26.23386001586914
2012-07-12,42.68014144897461,25.81926155090332
2012-07-13,42.81171798706055,26.300731658935547
2012-07-16,42.647254943847656,26.24724006652832
2012-07-17,42.849342346191406,26.56153678894043
2012-07-18,43.027931213378906,26.46792221069336
2012-07-19,43.136024475097656,26.735397338867188
2012-07-20,42.93390655517578,26.33417320251465
2012-07-23,42.863460540771484,25.69219970703125
2012-07-24,42.6002311706543,25.585195541381836
2012-07-25,42.510948181152344,25.69219970703125
2012-07-26,42.94805145263672,26.240549087524414
2012-07-27,43.201839447021484,27.00957489013672
2012-07-30,43.201839447021484,26.849082946777344
2012-07-31,43.09843826293945,26.755455017089844
2012-08-01,43.332393646240234,26.842395782470703
2012-08-02,43.15750503540039,26.46792221069336
2012-08-03,43.33711242675781,27.257003784179688
2012-08-06,43.308746337890625,27.424182891845703
2012-08-07,43.22368621826172,27.477676391601562
2012-08-08,43.25206756591797,27.557931900024414
2012-08-09,43.25676345825195,27.69167137145996
2012-08-10,43.218955993652344,27.81871795654297
2012-08-13,43.24258804321289,27.591354370117188
2012-08-14,43.308746337890625,27.598047256469727
2012-08-15,43.10081481933594,27.524497985839844
2012-08-16,43.26148223876953,27.805355072021484
2012-08-17,43.26148223876953,27.65154266357422
2012-08-20,43.313480377197266,27.65154266357422
2012-08-21,43.40800094604492,27.591354370117188
2012-08-22,43.365455627441406,27.611433029174805
2012-08-23,43.35602569580078,27.370685577392578
2012-08-24,43.54977798461914,27.384052276611328
2012-08-27,43.516700744628906,27.10988426208496
2012-08-28,43.47888946533203,27.063077926635742
2012-08-29,43.54033660888672,26.929340362548828
2012-08-30,43.52145004272461,26.601652145385742
2012-08-31,43.63484573364258,26.822343826293945
2012-09-04,43.633907318115234,26.695280075073242
2012-09-05,43.63865661621094,26.554841995239258
2012-09-06,43.89524459838867,27.12326431274414
2012-09-07,43.97127914428711,27.758543014526367
2012-09-10,43.900020599365234,27.424182891845703
2012-09-11,44.19939422607422,27.725112915039062
2012-09-12,44.33243942260742,27.84547996520996
2012-09-13,44.61758804321289,28.55432891845703
2012-09-14,44.61283493041992,28.902053833007812
2012-09-17,44.574790954589844,28.64794158935547
2012-09-18,44.59381866455078,28.62787437438965
2012-09-19,44.53682327270508,28.621187210083008
2012-09-20,44.32768630981445,28.480749130249023
2012-09-21,44.265926361083984,28.52088165283203
2012-09-24,44.208919525146484,28.510726928710938
2012-09-25,43.814422607421875,28.09771728515625
2012-09-26,43.595863342285156,27.969085693359375
2012-09-27,44.07112121582031,28.415929794311523
2012-09-28,43.862003326416016,28.246679306030273
2012-10-01,43.78794860839844,28.54458236694336
2012-10-02,43.8978157043457,28.524272918701172
2012-10-03,44.00770950317383,28.375316619873047
2012-10-04,44.19398880004883,28.639368057250977
2012-10-05,44.170135498046875,28.619062423706055
2012-10-08,44.108009338378906,28.35500144958496
2012-10-09,43.98380661010742,28.12480354309082
2012-10-10,43.87872314453125,27.982620239257812
2012-10-11,44.11759567260742,28.246679306030273
2012-10-12,44.19398880004883,28.165420532226562
2012-10-15,44.39463806152344,28.35500144958496
2012-10-16,44.55708312988281,28.605514526367188
2012-10-17,44.657405853271484,28.835702896118164
2012-10-18,44.63351821899414,28.754480361938477
2012-10-19,44.40897750854492,28.307598114013672
2012-10-22,44.41853713989258,28.5987491607666
2012-10-23,44.25133514404297,28.00293731689453
2012-10-24,44.21309280395508,28.050331115722656
2012-10-25,44.28477478027344,28.327922821044922
2012-10-26,44.1796760559082,28.131576538085938
2012-10-31,44.232234954833984,28.090959548950195
2012-11-01,44.20833969116211,28.503971099853516
2012-11-02,44.146244049072266,28.327922821044922
2012-11-05,44.0745735168457,28.463329315185547
2012-11-06,44.14144515991211,28.64613914489746
2012-11-07,43.87872314453125,28.212820053100586
2012-11-08,43.73541259765625,27.867530822753906
2012-11-09,43.65895462036133,27.969085693359375
2012-11-12,43.673301696777344,28.050331115722656
2012-11-13,43.57297134399414,27.786287307739258
2012-11-14,43.334068298339844,27.38005256652832
2012-11-15,43.31501007080078,27.474836349487305
2012-11-16,43.43921661376953,27.54253578186035
2012-11-19,43.98859786987305,28.03002166748047
2012-11-20,43.993370056152344,27.962318420410156
2012-11-21,43.97903823852539,27.921693801879883
2012-11-23,44.12714385986328,28.35500144958496
2012-11-26,44.13669967651367,28.395620346069336
2012-11-27,44.1796760559082,28.15865707397461
2012-11-28,44.189231872558594,28.294071197509766
2012-11-29,44.385074615478516,28.49041748046875
2012-11-30,44.451969146728516,28.449790954589844
2012-12-03,44.677223205566406,28.456560134887695
2012-12-04,44.677223205566406,28.531021118164062
2012-12-05,44.74925231933594,28.85602378845215
2012-12-06,44.830894470214844,29.038822174072266
2012-12-07,44.763641357421875,29.140377044677734
2012-12-10,44.80205154418945,29.33673667907715
2012-12-11,44.84531021118164,29.485685348510742
2012-12-12,44.97976303100586,29.600786209106445
2012-12-13,44.821285247802734,29.458602905273438
2012-12-14,44.78765869140625,29.607547760009766
2012-12-17,44.960540771484375,29.68203353881836
2012-12-18,44.98460388183594,29.864830017089844
2012-12-19,44.93655014038086,29.824201583862305
2012-12-20,45.09508514404297,30.029415130615234
2012-12-21,44.965354919433594,29.701068878173828
2012-12-24,44.80205154418945,29.639516830444336
2012-12-26,44.91069793701172,29.714759826660156
2012-12-27,45.00244140625,29.926815032958984
2012-12-28,44.881736755371094,30.015727996826172
2012-12-31,45.074893951416016,30.46036720275879
2013-01-02,45.499839782714844,31.103364944458008
2013-01-03,45.35978698730469,30.918678283691406
2013-01-04,45.3887825012207,30.973400115966797
2013-01-07,45.42741012573242,30.706621170043945
2013-01-08,45.39357376098633,30.453521728515625
2013-01-09,45.480506896972656,30.631376266479492
2013-01-10,45.557743072509766,30.904985427856445
2013-01-11,45.63983154296875,30.672428131103516
2013-01-14,45.57706832885742,30.795547485351562
2013-01-15,45.586734771728516,30.67924690246582
2013-01-16,45.50944900512695,30.624542236328125
2013-01-17,45.67363739013672,30.83658790588379
2013-01-18,45.73639678955078,30.87078285217285
2013-01-22,45.76539611816406,30.843433380126953
2013-01-23,45.712242126464844,30.645051956176758
2013-01-24,45.813682556152344,30.556129455566406
2013-01-25,45.799171447753906,30.480894088745117
2013-01-28,45.775047302246094,30.255163192749023
2013-01-29,45.69774627685547,30.61085319519043
2013-01-30,45.369449615478516,30.453521728515625
2013-01-31,45.22944641113281,30.480894088745117
2013-02-01,45.37940979003906,30.686111450195312
2013-02-04,45.19007873535156,30.28935432434082
2013-02-05,45.29204177856445,30.37828826904297
2013-02-06,45.22407150268555,30.303041458129883
2013-02-07,45.136695861816406,30.056787490844727
2013-02-08,45.146400451660156,30.29620933532715
2013-02-11,45.14156723022461,30.282514572143555
2013-02-12,45.2968864440918,30.330400466918945
2013-02-13,45.36485290527344,30.453521728515625
2013-02-14,45.34543991088867,30.426172256469727
2013-02-15,45.350303649902344,30.37828826904297
2013-02-19,45.393978118896484,30.39196014404297
2013-02-20,45.350303649902344,30.111513137817383
2013-02-21,45.39883041381836,29.769481658935547
2013-02-22,45.51048278808594,29.88576889038086
2013-02-25,45.36968994140625,29.441146850585938
2013-02-26,45.593013763427734,29.639516830444336
2013-02-27,45.67069625854492,29.906293869018555
2013-02-28,45.65126037597656,29.76264190673828
2013-03-01,45.74205017089844,29.803691864013672
2013-03-04,45.746917724609375,29.543752670288086
2013-03-05,45.839656829833984,29.878942489624023
2013-03-06,45.81037521362305,30.0362548828125
2013-03-07,45.87869644165039,30.111513137817383
2013-03-08,45.932395935058594,30.38511848449707
2013-03-11,45.903099060058594,30.248323440551758
2013-03-12,45.88358688354492,29.94049644470215
2013-03-13,45.89335632324219,29.653217315673828
2013-03-14,46.069068908691406,29.803691864013672
2013-03-15,46.06415939331055,29.557435989379883
2013-03-18,46.07393264770508,29.22909927368164
2013-03-19,45.995849609375,29.00336265563965
2013-03-20,46.14712142944336,29.174365997314453
2013-03-21,46.06415939331055,28.9075870513916
2013-03-22,46.02997970581055,28.995283126831055
2013-03-25,45.96168518066406,28.933629989624023
2013-03-26,46.044654846191406,29.262414932250977
2013-03-27,45.96656799316406,29.372013092041016
2013-03-28,46.049537658691406,29.385705947875977
2013-04-01,46.13196563720703,29.12541389465332
2013-04-02,46.09761047363281,29.15281105041504
2013-04-03,46.09761047363281,28.789777755737305
2013-04-04,46.08290100097656,28.78292465209961
2013-04-05,46.1270637512207,28.741836547851562
2013-04-08,46.176109313964844,28.81718635559082
2013-04-09,46.32327651977539,29.11857032775879
2013-04-10,46.470489501953125,29.372013092041016
2013-04-11,46.470489501953125,29.365158081054688
2013-04-12,46.485206604003906,29.00211524963379
2013-04-15,46.19084167480469,28.241790771484375
2013-04-16,46.509727478027344,28.865108489990234
2013-04-17,46.43614196777344,28.44728660583496
2013-04-18,46.36253356933594,28.50893783569336
2013-04-19,46.3380012512207,28.919923782348633
2013-04-22,46.44594955444336,28.995283126831055
2013-04-23,46.62748336791992,29.139118194580078
2013-04-24,46.710853576660156,29.324066162109375
2013-04-25,46.838417053222656,29.570653915405273
2013-04-26,46.78935623168945,29.296661376953125
2013-04-29,46.87767028808594,29.60490608215332
2013-04-30,47.02484130859375,29.974794387817383
2013-05-01,46.93513488769531,29.65970802307129
2013-05-02,47.235870361328125,29.933692932128906
2013-05-03,47.30982971191406,30.139192581176758
2013-05-06,47.33940124511719,30.173431396484375
2013-05-07,47.30491256713867,30.413183212280273
2013-05-08,47.47249221801758,30.680335998535156
2013-05-09,47.33448028564453,30.440580368041992
2013-05-10,47.08797836303711,30.324138641357422
2013-05-13,46.895713806152344,30.050138473510742
2013-05-14,46.944969177246094,30.193988800048828
2013-05-15,46.949951171875,30.166593551635742
2013-05-16,47.06332015991211,30.050138473510742
2013-05-17,47.06332015991211,30.152891159057617
2013-05-20,47.11262893676758,30.221384048461914
2013-05-21,47.20138168334961,30.200841903686523
2013-05-22,46.91050720214844,29.858348846435547
2013-05-23,46.78230667114258,29.639162063598633
2013-05-24,46.693546295166016,29.34461212158203
2013-05-28,46.52099609375,29.48845672607422
2013-05-29,46.333614349365234,29.07746124267578
2013-05-30,46.42731857299805,29.008960723876953
2013-05-31,45.811065673828125,28.45413589477539
2013-06-03,45.77088165283203,28.906225204467773
2013-06-04,45.77088165283203,28.577428817749023
2013-06-05,45.374473571777344,27.995210647583008
2013-06-06,45.731292724609375,28.282896041870117
2013-06-07,45.76100158691406,28.159603118896484
2013-06-10,45.66682434082031,27.762292861938477
2013-06-11,45.38436508178711,27.21432113647461
2013-06-12,45.419063568115234,27.029376983642578
2013-06-13,45.93942642211914,27.6527042388916
2013-06-14,45.99393081665039,27.255430221557617
2013-06-17,45.98897171020508,27.447216033935547
2013-06-18,46.10295867919922,27.50885772705078
2013-06-19,45.414127349853516,26.632091522216797
2013-06-20,44.968109130859375,25.474472045898438
2013-06-21,44.675716400146484,25.92655372619629
2013-06-24,44.12565231323242,25.340600967407227
2013-06-25,44.75498580932617,25.82657814025879
2013-06-26,45.126670837402344,26.375049591064453
2013-06-27,45.3447380065918,26.777713775634766
2013-06-28,45.03746795654297,26.930452346801758
2013-07-01,45.28158950805664,26.97905731201172
2013-07-02,45.14210891723633,26.52084732055664
2013-07-03,45.24673843383789,26.312557220458984
2013-07-05,44.763431549072266,26.187597274780273
2013-07-08,45.38120651245117,26.22925567626953
2013-07-09,45.40614318847656,26.541671752929688
2013-07-10,45.58549880981445,26.2847957611084
2013-07-11,46.15843200683594,27.50669288635254
2013-07-12,46.11361312866211,27.215103149414062
2013-07-15,46.307865142822266,27.569177627563477
2013-07-16,46.19332504272461,27.617780685424805
2013-07-17,46.53203582763672,27.84688377380371
2013-07-18,46.811073303222656,27.57613182067871
2013-07-19,46.781211853027344,27.458101272583008
2013-07-22,46.81605529785156,27.749696731567383
2013-07-23,46.70144271850586,28.05516242980957
2013-07-24,46.307865142822266,27.7149715423584
2013-07-25,46.2032585144043,27.902429580688477
2013-07-26,46.22317886352539,27.812171936035156
2013-07-29,46.12354278564453,27.465036392211914
2013-07-30,46.18830871582031,27.27760124206543
2013-07-31,46.32284164428711,27.117916107177734
2013-08-01,45.88377380371094,27.617780685424805
2013-08-02,46.16413879394531,27.631668090820312
2013-08-05,45.928794860839844,27.423385620117188
2013-08-06,45.88377380371094,27.08319091796875
2013-08-07,45.73857498168945,26.770780563354492
2013-08-08,45.838722229003906,27.36783218383789
2013-08-09,45.843719482421875,27.478933334350586
2013-08-12,45.803688049316406,27.70109748840332
2013-08-13,45.803688049316406,27.812171936035156
2013-08-14,45.713558197021484,27.89548110961914
2013-08-15,45.478248596191406,27.569177627563477
2013-08-16,45.32307052612305,27.270654678344727
2013-08-19,45.022682189941406,26.73606300354004
2013-08-20,45.43820571899414,26.701345443725586
2013-08-21,45.27296447753906,26.111225128173828
2013-08-22,45.518310546875,26.53472900390625
2013-08-23,45.70852279663086,26.847143173217773
2013-08-26,45.713558197021484,26.52779197692871
2013-08-27,45.418182373046875,25.840473175048828
2013-08-28,45.58839416503906,25.81964111328125
