Date,EWA,EWC
2011-12-02,12.028764724731445,19.778427124023438
2011-12-05,12.224860191345215,19.93844985961914
2011-12-06,12.075209617614746,19.945728302001953
2011-12-07,12.142293930053711,20.062110900878906
2011-12-08,11.744945526123047,19.45836067199707
2011-12-09,11.946199417114258,19.72023582458496
2011-12-12,11.579817771911621,19.312875747680664
2011-12-13,11.440485954284668,18.93462371826172
2011-12-14,11.285676956176758,18.4981689453125
2011-12-15,11.295997619628906,18.505441665649414
2011-12-16,11.295997619628906,18.738218307495117
2011-12-19,11.022499084472656,18.476354598999023
2011-12-20,11.422775268554688,18.899032592773438
2011-12-21,11.428094863891602,19.076072692871094
2011-12-22,11.53455638885498,19.38589096069336
2011-12-23,11.598429679870605,19.474416732788086
2011-12-27,11.57713794708252,19.40802574157715
2011-12-28,11.236478805541992,19.10558319091797
2011-12-29,11.417451858520508,19.319503784179688
2011-12-30,11.412131309509277,19.6219482421875
2012-01-03,11.752790451049805,20.212080001831055
2012-01-04,11.891183853149414,20.17519760131836
2012-01-05,11.736821174621582,20.049795150756836
2012-01-06,11.5824613571167,19.84324836730957
2012-01-09,11.619719505310059,19.902257919311523
2012-01-10,11.843278884887695,20.160442352294922
2012-01-11,11.91247272491455,20.06454849243164
2012-01-12,11.965703964233398,20.16781997680664
2012-01-13,11.869890213012695,20.012907028198242
2012-01-17,11.965703964233398,20.130935668945312
2012-01-18,12.178617477416992,20.381742477416992
2012-01-19,12.157325744628906,20.499771118164062
2012-01-20,12.210554122924805,20.47026252746582
2012-01-23,12.25313663482666,20.83172035217285
2012-01-24,12.157325744628906,20.55140495300293
2012-01-25,12.471370697021484,20.91286277770996
2012-01-26,12.50862979888916,20.794841766357422
2012-01-27,12.561861038208008,20.846471786499023
2012-01-30,12.439433097839355,20.706315994262695
2012-01-31,12.466049194335938,20.735822677612305
2012-02-01,12.593796730041504,20.920246124267578
2012-02-02,12.599119186401367,20.994007110595703
2012-02-03,12.785419464111328,21.230058670043945
2012-02-06,12.705574989318848,21.104658126831055
2012-02-07,12.7002534866333,21.023517608642578
2012-02-08,12.72154426574707,21.03089141845703
2012-02-09,12.710898399353027,20.97925567626953
2012-02-10,12.386209487915039,20.654680252075195
2012-02-13,12.588475227355957,20.757953643798828
2012-02-14,12.418144226074219,20.67681312561035
2012-02-15,12.380885124206543,20.7210750579834
2012-02-16,12.439433097839355,21.008760452270508
2012-02-17,12.343621253967285,20.934995651245117
2012-02-21,12.519275665283203,21.20793342590332
2012-02-22,12.497983932495117,21.296451568603516
2012-02-23,12.625733375549316,21.39234733581543
2012-02-24,12.647027015686035,21.318578720092773
2012-02-27,12.668313026428223,21.281700134277344
2012-02-28,12.673637390136719,21.46611785888672
2012-02-29,12.641700744628906,21.407102584838867
2012-03-01,12.72154426574707,21.628402709960938
2012-03-02,12.625733375549316,21.429231643676758
2012-03-05,12.513954162597656,21.119409561157227
2012-03-06,12.104097366333008,20.58829116821289
2012-03-07,12.173294067382812,20.64730453491211
2012-03-08,12.348946571350098,21.008760452270508
2012-03-09,12.322331428527832,21.089902877807617
2012-03-12,12.221199989318848,20.905492782592773
2012-03-13,12.48201847076416,21.237442016601562
2012-03-14,12.338303565979004,20.89073371887207
2012-03-15,12.497983932495117,21.045642852783203
2012-03-16,12.572507858276367,21.18579864501953
2012-03-19,12.631057739257812,21.21530532836914
2012-03-20,12.35959243774414,21.045642852783203
2012-03-21,12.301041603088379,21.060394287109375
2012-03-22,12.178617477416992,20.735822677612305
2012-03-23,12.348946571350098,20.927614212036133
2012-03-26,12.540568351745605,21.296451568603516
2012-03-27,12.428788185119629,21.119409561157227
2012-03-28,12.444758415222168,20.920246124267578
2012-03-29,12.450078010559082,20.8759822845459
2012-03-30,12.513954162597656,20.905492782592773
2012-04-02,12.577826499938965,21.244813919067383
2012-04-03,12.380885124206543,20.927614212036133
2012-04-04,12.231842994689941,20.55878257751465
2012-04-05,12.306366920471191,20.440759658813477
2012-04-09,12.20522689819336,20.25634002685547
2012-04-10,12.034897804260254,19.93914031982422
2012-04-11,12.157325744628906,20.094051361083984
2012-04-12,12.48201847076416,20.62516975402832
2012-04-13,12.322331428527832,20.241586685180664
2012-04-16,12.37023639678955,20.219459533691406
2012-04-17,12.503307342529297,20.617799758911133
2012-04-18,12.487340927124023,20.580913543701172
2012-04-19,12.503307342529297,20.529279708862305
2012-04-20,12.567181587219238,20.59566879272461
2012-04-23,12.375557899475098,20.337478637695312
2012-04-24,12.476693153381348,20.389118194580078
2012-04-25,12.657670974731445,20.71368980407715
2012-04-26,12.678960800170898,20.735822677612305
2012-04-27,12.74815845489502,20.986631393432617
2012-04-30,12.689610481262207,20.920246124267578
2012-05-01,12.753477096557617,21.038272857666016
2012-05-02,12.72154426574707,20.846471786499023
2012-05-03,12.609762191772461,20.418628692626953
2012-05-04,12.295719146728516,19.998159408569336
2012-05-07,12.290393829345703,20.06454849243164
2012-05-08,12.04022216796875,19.66620445251465
2012-05-09,11.944412231445312,19.555557250976562
2012-05-10,12.093450546264648,19.629323959350586
2012-05-11,11.981675148010254,19.61456871032715
2012-05-14,11.864572525024414,19.22360610961914
2012-05-15,11.747468948364258,18.943296432495117
2012-05-16,11.48664665222168,18.803133010864258
2012-05-17,11.273734092712402,18.640851974487305
2012-05-18,11.098085403442383,18.530197143554688
2012-05-21,11.374870300292969,18.90640640258789
2012-05-22,11.300352096557617,18.817890167236328
2012-05-23,11.156636238098145,18.980180740356445
2012-05-24,11.098085403442383,18.943296432495117
2012-05-25,10.954367637634277,18.84002113342285
2012-05-29,11.289704322814941,19.0908260345459
2012-05-30,10.991626739501953,18.633474349975586
2012-05-31,11.050175666809082,18.677732467651367
2012-06-01,10.842583656311035,18.33102798461914
2012-06-04,10.949044227600098,18.294145584106445
2012-06-05,11.06614875793457,18.574462890625
2012-06-06,11.449392318725586,19.002307891845703
2012-06-07,11.454712867736816,18.958045959472656
2012-06-08,11.438745498657227,18.817890167236328
2012-06-11,11.252447128295898,18.51544761657715
2012-06-12,11.438745498657227,18.825271606445312
2012-06-13,11.316322326660156,18.766252517700195
2012-06-14,11.374870300292969,18.86214828491211
2012-06-15,11.53455638885498,19.009689331054688
2012-06-18,11.678271293640137,19.076072692871094
2012-06-19,11.880539894104004,19.481788635253906
2012-06-20,11.81134033203125,19.430147171020508
2012-06-21,11.396147727966309,18.68341827392578
2012-06-22,11.472227096557617,18.817289352416992
2012-06-25,11.260284423828125,18.5346622467041
2012-06-26,11.41244888305664,18.646224975585938
2012-06-27,11.559178352355957,18.772663116455078
2012-06-28,11.439621925354004,18.661102294921875
2012-06-29,11.874382019042969,19.21892738342285
2012-07-02,11.97220230102539,19.300739288330078
2012-07-03,12.053722381591797,19.77674674987793
2012-07-05,12.031982421875,19.702369689941406
2012-07-06,11.896119117736816,19.30817413330078
2012-07-09,11.868948936462402,19.25611114501953
