Date,XLF,XLK
2012-03-09,9.276925086975098,12.097736358642578
2012-03-12,9.25200366973877,12.11431884765625
2012-03-13,9.607128143310547,12.354782104492188
2012-03-14,9.619589805603027,12.40038776397705
2012-03-15,9.787806510925293,12.43355655670166
2012-03-16,9.825305938720703,12.427730560302734
2012-03-19,9.875309944152832,12.519234657287598
2012-03-20,9.925310134887695,12.506757736206055
2012-03-21,9.881558418273926,12.50259780883789
2012-03-22,9.750306129455566,12.473484992980957
2012-03-23,9.831558227539062,12.473484992980957
2012-03-26,9.987812995910645,12.656488418579102
2012-03-27,9.894061088562012,12.65233039855957
2012-03-28,9.919059753417969,12.606578826904297
2012-03-29,9.81905746459961,12.581624984741211
2012-03-30,9.875309944152832,12.544189453125
2012-04-02,9.950313568115234,12.67728328704834
2012-04-03,9.894061088562012,12.668966293334961
2012-04-04,9.737809181213379,12.519234657287598
2012-04-05,9.712803840637207,12.548348426818848
2012-04-09,9.56280517578125,12.461007118225098
2012-04-10,9.356545448303223,12.286314964294434
2012-04-11,9.506549835205078,12.357026100158691
2012-04-12,9.681554794311523,12.510915756225586
2012-04-13,9.45654582977295,12.31543254852295
2012-04-16,9.525298118591309,12.186497688293457
2012-04-17,9.650303840637207,12.452688217163086
2012-04-18,9.587797164916992,12.361185073852539
2012-04-19,9.544045448303223,12.223933219909668
2012-04-20,9.494049072265625,12.178179740905762
2012-04-23,9.42529296875,12.082515716552734
2012-04-24,9.531550407409668,12.057563781738281
2012-04-25,9.612801551818848,12.398614883422852
2012-04-26,9.694058418273926,12.494279861450195
2012-04-27,9.700304985046387,12.490119934082031
2012-04-30,9.644050598144531,12.402777671813965
2012-05-01,9.74405574798584,12.444372177124023
2012-05-02,9.669055938720703,12.452688217163086
2012-05-03,9.587797164916992,12.348701477050781
2012-05-04,9.437796592712402,12.090834617614746
2012-05-07,9.494049072265625,12.057563781738281
2012-05-08,9.431544303894043,12.015972137451172
2012-05-09,9.325291633605957,12.015972137451172
2012-05-10,9.362793922424316,11.92446517944336
2012-05-11,9.256542205810547,11.932785034179688
2012-05-14,9.069034576416016,11.828804016113281
2012-05-15,9.019031524658203,11.795531272888184
2012-05-16,8.887777328491211,11.699864387512207
2012-05-17,8.706521034240723,11.533498764038086
2012-05-18,8.60651683807373,11.425361633300781
2012-05-21,8.687772750854492,11.708187103271484
2012-05-22,8.756525993347168,11.670759201049805
2012-05-23,8.787775993347168,11.683232307434082
2012-05-24,8.794028282165527,11.616686820983887
2012-05-25,8.762775421142578,11.591731071472168
2012-05-29,8.887777328491211,11.745619773864746
2012-05-30,8.681522369384766,11.670759201049805
2012-05-31,8.756525993347168,11.616686820983887
2012-06-01,8.431512832641602,11.313064575195312
2012-06-04,8.350262641906738,11.37961196899414
2012-06-05,8.487763404846191,11.45031452178955
2012-06-06,8.737772941589355,11.7123441696167
2012-06-07,8.731524467468262,11.6541166305542
2012-06-08,8.837773323059082,11.783055305480957
2012-06-11,8.675273895263672,11.616686820983887
2012-06-12,8.80652904510498,11.733141899108887
2012-06-13,8.775276184082031,11.662434577941895
2012-06-14,8.88153076171875,11.720664978027344
2012-06-15,9.005880355834961,11.84550952911377
2012-06-18,8.955632209777832,11.93319320678711
2012-06-19,9.106363296508789,12.025049209594727
2012-06-20,9.125204086303711,12.045924186706543
2012-06-21,8.924237251281738,11.762001991271973
2012-06-22,9.005880355834961,11.891438484191895
2012-06-25,8.817469596862793,11.64926815032959
2012-06-26,8.861432075500488,11.695195198059082
2012-06-27,8.968194961547852,11.766176223754883
2012-06-28,8.96191692352295,11.670143127441406
2012-06-29,9.194286346435547,11.995820999145508
2012-07-02,9.250805854797363,12.062630653381348
2012-07-03,9.301051139831543,12.158666610717773
2012-07-05,9.162884712219238,12.158666610717773
2012-07-06,9.087519645690918,11.979119300842285
2012-07-09,9.074962615966797,11.954073905944824
2012-07-10,9.005880355834961,11.820454597473145
2012-07-11,9.081238746643066,11.766176223754883
2012-07-12,8.987035751342773,11.64926815032959
2012-07-13,9.23824691772461,11.803752899169922
2012-07-16,9.219405174255371,11.791227340698242
2012-07-17,9.269647598266602,11.837157249450684
2012-07-18,9.225685119628906,12.04175090789795
2012-07-19,9.169161796569824,12.146138191223145
2012-07-20,9.030999183654785,12.008349418640137
2012-07-23,8.955632209777832,11.891438484191895
2012-07-24,8.930513381958008,11.770357131958008
2012-07-25,8.96191692352295,11.724421501159668
2012-07-26,9.100079536437988,11.903965950012207
2012-07-27,9.269647598266602,12.162837028503418
2012-07-30,9.250805854797363,12.167014122009277
2012-07-31,9.206846237182617,12.217116355895996
2012-08-01,9.162884712219238,12.175366401672363
2012-08-02,9.09380054473877,12.09603214263916
2012-08-03,9.307328224182129,12.334023475646973
2012-08-06,9.345011711120605,12.421712875366211
2012-08-07,9.382694244384766,12.505217552185059
2012-08-08,9.382694244384766,12.509392738342285
2012-08-09,9.37641429901123,12.551145553588867
2012-08-10,9.382694244384766,12.580371856689453
2012-08-13,9.388972282409668,12.617949485778809
2012-08-14,9.37641429901123,12.59289836883545
2012-08-15,9.407816886901855,12.597073554992676
2012-08-16,9.470613479614258,12.76826286315918
2012-08-17,9.502016067504883,12.839244842529297
2012-08-20,9.527139663696289,12.851774215698242
2012-08-21,9.558539390563965,12.76826286315918
2012-08-22,9.545976638793945,12.789144515991211
2012-08-23,9.451775550842285,12.6847562789917
2012-08-24,9.502016067504883,12.76408863067627
2012-08-27,9.495739936828613,12.77661418914795
2012-08-28,9.483177185058594,12.747386932373047
2012-08-29,9.502016067504883,12.772438049316406
2012-08-30,9.451775550842285,12.630478858947754
2012-08-31,9.52086067199707,12.730685234069824
2012-09-04,9.52086067199707,12.730685234069824
2012-09-05,9.52086067199707,12.718159675598145
2012-09-06,9.746947288513184,13.002086639404297
2012-09-07,9.847432136535645,12.981206893920898
2012-09-10,9.765785217285156,12.84342098236084
2012-09-11,9.847432136535645,12.876824378967285
2012-09-12,9.885110855102539,12.947808265686035
2012-09-13,10.142605781555176,13.123174667358398
2012-09-14,10.22424602508545,13.185800552368164
2012-09-17,10.130043029785156,13.198325157165527
2012-09-18,10.079801559448242,13.20667839050293
2012-09-19,10.073518753051758,13.219209671020508
2012-09-20,10.016997337341309,13.194151878356934
2012-09-21,9.98294448852539,13.21092414855957
2012-09-24,9.989249229431152,13.127070426940918
2012-09-25,9.837899208068848,12.942594528198242
2012-09-26,9.774835586547852,12.85035514831543
2012-09-27,9.86312198638916,13.018065452575684
2012-09-28,9.831589698791504,12.925824165344238
